men,women,total,year,municipality,mun
33800,35000,34700,2023, Övertorneå,SE2518
33500,33300,33300,2023, Pajala,SE2521
33600,33800,33700,2023, Gällivare,SE2523
32900,33100,33100,2023, Älvsbyn,SE2560
33900,34900,34700,2023, Luleå,SE2580
35200,34500,34700,2023, Piteå,SE2581
33800,34700,34400,2023, Boden,SE2582
35900,34200,34600,2023, Haparanda,SE2583
32500,34100,33800,2023, Kiruna,SE2584
39000,39500,39100,2023, Local federation,SE3000
36400,36000,36100,2024, Sweden,SE00
39900,38800,39100,2024, Upplands Väsby,SE0114
37500,38400,38100,2024, Vallentuna,SE0115
38800,39000,39000,2024, Österåker,SE0117
38900,38800,38800,2024, Värmdö,SE0120
37600,37500,37500,2024, Järfälla,SE0123
38500,38900,38800,2024, Ekerö,SE0125
39000,38800,38900,2024, Huddinge,SE0126
39700,38100,38500,2024, Botkyrka,SE0127
39500,37700,38000,2024, Salem,SE0128
39800,38700,38900,2024, Haninge,SE0136
38700,38700,38700,2024, Tyresö,SE0138
38400,38800,38700,2024, Upplands-Bro,SE0139
39600,36600,37200,2024, Nykvarn,SE0140
39200,40900,40400,2024, Täby,SE0160
41400,40500,40800,2024, Danderyd,SE0162
41000,42500,42100,2024, Sollentuna,SE0163
39100,39600,39500,2024, Stockholm,SE0180
38300,36500,36800,2024, Södertälje,SE0181
40300,40600,40500,2024, Nacka,SE0182
38100,38300,38300,2024, Sundbyberg,SE0183
39500,38800,39000,2024, Solna,SE0184
38000,39200,38800,2024, Lidingö,SE0186
40600,40100,40200,2024, Vaxholm,SE0187
39100,37400,37800,2024, Norrtälje,SE0188
38700,37700,37900,2024, Sigtuna,SE0191
39300,37800,38100,2024, Nynäshamn,SE0192
37100,36400,36500,2024, Håbo,SE0305
32200,34700,34200,2024, Älvkarleby,SE0319
36000,36600,36400,2024, Knivsta,SE0330
33700,35400,35000,2024, Heby,SE0331
34700,34000,34200,2024, Tierp,SE0360
35700,36000,35900,2024, Uppsala,SE0380
35200,34600,34800,2024, Enköping,SE0381
34300,34600,34500,2024, Östhammar,SE0382
33000,34000,33700,2024, Vingåker,SE0428
36700,35700,35900,2024, Gnesta,SE0461
35400,34700,34900,2024, Nyköping,SE0480
35200,35400,35400,2024, Oxelösund,SE0481
36000,35200,35400,2024, Flen,SE0482
34400,34800,34700,2024, Katrineholm,SE0483
35500,35300,35300,2024, Eskilstuna,SE0484
36300,35700,35800,2024, Strängnäs,SE0486
39000,37000,37400,2024, Trosa,SE0488
38800,33900,34700,2024, Ödeshög,SE0509
34400,35700,35400,2024, Ydre,SE0512
34400,34900,34800,2024, Kinda,SE0513
36800,36000,36200,2024, Boxholm,SE0560
33600,34400,34200,2024, Åtvidaberg,SE0561
33600,33700,33700,2024, Finspång,SE0562
35000,34900,34900,2024, Valdemarsvik,SE0563
36700,36300,36400,2024, Linköping,SE0580
35000,34700,34800,2024, Norrköping,SE0581
36100,35300,35500,2024, Söderköping,SE0582
36300,34900,35300,2024, Motala,SE0583
37000,35900,36100,2024, Vadstena,SE0584
36000,35500,35600,2024, Mjölby,SE0586
35900,34600,34800,2024, Aneby,SE0604
36400,36000,36100,2024, Gnosjö,SE0617
36300,34500,34800,2024, Mullsjö,SE0642
36400,35700,35900,2024, Habo,SE0643
37300,35700,36000,2024, Gislaved,SE0662
36900,35400,35700,2024, Vaggeryd,SE0665
35700,35100,35200,2024, Jönköping,SE0680
37000,35900,36100,2024, Nässjö,SE0682
37600,35200,35700,2024, Värnamo,SE0683
36000,34800,35000,2024, Sävsjö,SE0684
35000,34600,34700,2024, Vetlanda,SE0685
34800,34700,34700,2024, Eksjö,SE0686
35400,35000,35100,2024, Tranås,SE0687
35500,34900,35000,2024, Uppvidinge,SE0760
34900,34600,34700,2024, Lessebo,SE0761
34600,34200,34300,2024, Tingsryd,SE0763
35500,34500,34700,2024, Alvesta,SE0764
37400,36500,36700,2024, Älmhult,SE0765
37000,35600,35900,2024, Markaryd,SE0767
35400,35100,35200,2024, Växjö,SE0780
36100,35300,35500,2024, Ljungby,SE0781
34400,34300,34300,2024, Högsby,SE0821
35100,36000,35800,2024, Torsås,SE0834
34900,35500,35300,2024, Mörbylånga,SE0840
35700,34000,34400,2024, Hultsfred,SE0860
35500,35500,35500,2024, Mönsterås,SE0861
36700,36100,36200,2024, Emmaboda,SE0862
36100,35600,35800,2024, Kalmar,SE0880
34900,34700,34800,2024, Nybro,SE0881
36400,35400,35600,2024, Oskarshamn,SE0882
34100,33700,33800,2024, Västervik,SE0883
34300,33800,33900,2024, Vimmerby,SE0884
33900,34700,34500,2024, Borgholm,SE0885
40700,37700,38400,2024, Gotland,SE0980
35300,34200,34400,2024, Olofström,SE1060
34800,35000,34900,2024, Karlskrona,SE1080
34300,34800,34700,2024, Ronneby,SE1081
35100,34700,34800,2024, Karlshamn,SE1082
37000,35200,35600,2024, Sölvesborg,SE1083
38100,36100,36500,2024, Svalöv,SE1214
38800,38400,38500,2024, Staffanstorp,SE1230
37300,36700,36900,2024, Burlöv,SE1231
37400,37500,37500,2024, Vellinge,SE1233
36700,35900,36100,2024, Östra Göinge,SE1256
37600,34600,35100,2024, Örkelljunga,SE1257
36900,36100,36300,2024, Bjuv,SE1260
37200,36900,37000,2024, Kävlinge,SE1261
37700,37200,37300,2024, Lomma,SE1262
38900,37400,37700,2024, Svedala,SE1263
37600,35900,36300,2024, Skurup,SE1264
37100,36100,36300,2024, Sjöbo,SE1265
35800,36300,36200,2024, Hörby,SE1266
35300,36200,36000,2024, Höör,SE1267
39000,36400,37000,2024, Tomelilla,SE1270
36400,35700,35800,2024, Bromölla,SE1272
36200,35400,35600,2024, Osby,SE1273
35500,35200,35300,2024, Perstorp,SE1275
37600,36000,36400,2024, Klippan,SE1276
38500,35900,36400,2024, Åstorp,SE1277
36100,36300,36200,2024, Båstad,SE1278
36600,36700,36700,2024, Malmö,SE1280
35800,36500,36300,2024, Lund,SE1281
36400,35400,35600,2024, Landskrona,SE1282
38300,36500,36900,2024, Helsingborg,SE1283
40400,39500,39700,2024, Höganäs,SE1284
36500,36500,36500,2024, Eslöv,SE1285
36300,36200,36200,2024, Ystad,SE1286
37100,36300,36500,2024, Trelleborg,SE1287
36800,36400,36500,2024, Kristianstad,SE1290
35500,35900,35800,2024, Simrishamn,SE1291
37600,36300,36600,2024, Ängelholm,SE1292
36300,35100,35300,2024, Hässleholm,SE1293
36300,35800,35900,2024, Hylte,SE1315
36800,35900,36100,2024, Halmstad,SE1380
36000,34700,34900,2024, Laholm,SE1381
36200,36000,36100,2024, Falkenberg,SE1382
37500,36300,36500,2024, Varberg,SE1383
36800,36900,36900,2024, Kungsbacka,SE1384
38500,37800,37900,2024, Härryda,SE1401
37300,37000,37100,2024, Partille,SE1402
37700,36100,36400,2024, Öckerö,SE1407
37700,36800,37000,2024, Stenungsund,SE1415
36100,36800,36700,2024, Tjörn,SE1419
36900,36600,36700,2024, Orust,SE1421
37600,36200,36500,2024, Sotenäs,SE1427
36600,35900,36000,2024, Munkedal,SE1430
36400,36600,36600,2024, Tanum,SE1435
36100,36200,36200,2024, Dals-Ed,SE1438
36800,35400,35700,2024, Färgelanda,SE1439
37000,36400,36600,2024, Ale,SE1440
37800,37100,37300,2024, Lerum,SE1441
35800,35500,35600,2024, Vårgårda,SE1442
37100,36500,36700,2024, Bollebygd,SE1443
35000,35600,35500,2024, Grästorp,SE1444
35400,35300,35300,2024, Essunga,SE1445
36600,35000,35300,2024, Karlsborg,SE1446
35300,35400,35400,2024, Gullspång,SE1447
38100,35400,35900,2024, Tranemo,SE1452
35500,35200,35200,2024, Bengtsfors,SE1460
35000,35000,35000,2024, Mellerud,SE1461
37700,35200,35600,2024, Lilla Edet,SE1462
35700,35200,35300,2024, Mark,SE1463
37000,35200,35500,2024, Svenljunga,SE1465
33600,35000,34700,2024, Herrljunga,SE1466
36100,35100,35300,2024, Vara,SE1470
35600,35200,35200,2024, Götene,SE1471
36500,34400,34800,2024, Tibro,SE1472
36000,34400,34700,2024, Töreboda,SE1473
38000,37200,37400,2024, Göteborg,SE1480
36800,37300,37200,2024, Mölndal,SE1481
